price,latitude,longitude,bedrooms,minimum_nights,maximum_nights,number_of_reviews,reviews_per_month,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,neighbourhood_group_cleansed_Bronx,neighbourhood_group_cleansed_Brooklyn,neighbourhood_group_cleansed_Manhattan,neighbourhood_group_cleansed_Queens,neighbourhood_group_cleansed_Staten Island
175.0,40.74642137073892,-73.94159641093712,1.0,30.0,365.0,1.0,0.23,217,5.0,5.0,5.0,4.0,5.0,1,0,0,0,0,0,0,1,0
716.0,40.72971,-74.00188,3.0,30.0,365.0,0.0,,83,,,,,,0,0,1,0,0,0,1,0,0
40.0,40.73901,-73.91975,1.0,30.0,365.0,17.0,0.26,365,4.65,4.65,4.88,4.76,4.82,0,0,1,0,0,0,0,1,0
107.0,40.75422,-73.9978,1.0,1.0,1125.0,5.0,0.17,179,2.8,2.8,3.0,2.804799999999999,3.2,0,0,1,0,0,0,1,0,0
109.0,40.73825,-74.00835,0.0,30.0,1125.0,23.0,0.99,297,4.87,4.65,4.87,4.96,4.96,1,0,0,0,0,0,1,0,0
150.0,40.72974,-74.00706,0.0,30.0,120.0,30.0,0.42,125,4.97,4.9,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
116.0,40.7456,-73.95558,1.0,90.0,90.0,0.0,,205,,,,,,1,0,0,0,0,0,0,1,0
185.0,40.74459,-73.94736,1.0,30.0,1125.0,5.0,0.34,350,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,0,1,0
268.0,40.75864911818974,-73.9988157569298,1.0,2.0,365.0,20.0,3.24,19,4.9,4.79,4.84,4.84,4.95,1,0,0,0,0,0,1,0,0
46.0,40.6957,-73.97454,1.0,30.0,365.0,0.0,,364,,,,,,0,0,1,0,0,1,0,0,0
325.0,40.76117634725951,-73.9982538989765,1.0,2.0,365.0,17.0,3.59,148,4.88,4.88,4.81,4.88,4.88,1,0,0,0,0,0,1,0,0
228.0,40.75566294727851,-73.99842353520165,0.0,1.0,365.0,6.0,2.0,47,4.33,4.33,4.67,4.5,4.67,1,0,0,0,0,0,1,0,0
199.0,40.72513,-74.00383,1.0,30.0,1125.0,7.0,0.46,155,4.43,4.43,4.71,5.0,5.0,1,0,0,0,0,0,1,0,0
80.0,40.75509,-73.91927,1.0,30.0,365.0,1.0,0.07,364,2.0,2.0,3.0,3.0,3.0,0,0,1,0,0,0,0,1,0
105.0,40.73058,-74.0007,1.0,30.0,1125.0,56.0,0.47,35,4.46,3.77,4.88,4.88,4.93,1,0,0,0,0,0,1,0,0
78.0,40.74694,-73.91699,1.0,30.0,180.0,21.0,0.28,351,5.0,4.86,4.95,4.9,4.9,0,0,1,0,0,0,0,1,0
222.0,40.7218433,-73.9979534,1.0,31.0,1125.0,0.0,,299,,,,,,1,0,0,0,0,0,1,0,0
75.0,40.67928332369508,-73.95996864885092,1.0,30.0,365.0,0.0,,44,,,,,,0,0,1,0,0,1,0,0,0
44.0,40.67288380466226,-73.93857227839533,1.0,30.0,1125.0,0.0,,149,,,,,,0,0,1,0,0,1,0,0,0
199.0,40.72599,-74.00913,1.0,30.0,365.0,28.0,1.95,0,4.45,4.31,4.72,4.83,4.9,1,0,0,0,0,0,1,0,0
129.0,40.70732,-73.92137,1.0,30.0,60.0,12.0,0.29,83,5.0,4.92,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
180.0,40.72003650279002,-73.96096031484102,1.0,30.0,180.0,0.0,,83,,,,,,1,0,0,0,0,1,0,0,0
165.0,40.7063355,-73.9311433,1.0,30.0,60.0,0.0,,269,,,,,,1,0,0,0,0,1,0,0,0
150.0,40.7391,-73.92482,1.0,30.0,365.0,3.0,0.15,364,3.0,3.0,3.0,3.33,3.67,0,0,1,0,0,0,0,1,0
150.0,40.74912,-73.99667,1.0,30.0,1125.0,270.0,3.24,23,4.88,4.86,4.98,4.98,4.93,1,0,0,0,0,0,1,0,0
1003.0,40.71458,-73.97613,2.0,30.0,180.0,8.0,0.89,364,4.63,4.25,3.75,4.88,4.5,1,0,0,0,0,0,1,0,0
108.0,40.70704,-74.01654,1.0,30.0,1125.0,1.0,0.07,68,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
38.0,40.67619,-73.92372,1.0,30.0,90.0,28.0,0.28,35,4.29,4.11,4.7,4.48,4.33,0,0,1,0,0,1,0,0,0
270.0,40.73096,-74.00095,1.0,30.0,365.0,8.0,0.54,173,4.75,4.63,4.63,5.0,5.0,1,0,0,0,0,0,1,0,0
46.0,40.69562929767493,-73.97591915926796,1.0,30.0,365.0,0.0,,364,,,,,,0,0,1,0,0,1,0,0,0
200.0,40.73927,-73.99974,1.0,30.0,61.0,26.0,0.59,45,4.92,4.92,4.85,4.96,4.96,1,0,0,0,0,0,1,0,0
275.0,40.7776886333887,-73.95590237071384,1.0,31.0,365.0,0.0,,269,,,,,,0,0,1,0,0,0,1,0,0
45.0,40.69566,-73.97573,1.0,30.0,365.0,0.0,,364,,,,,,0,0,1,0,0,1,0,0,0
71.0,40.78512842777856,-73.95011542145383,1.0,30.0,180.0,0.0,,354,,,,,,0,0,1,0,0,0,1,0,0
300.0,40.73552,-73.9571,3.0,30.0,90.0,14.0,0.29,252,5.0,4.93,5.0,5.0,4.93,1,0,0,0,0,1,0,0,0
277.0,40.74444,-73.94743,1.0,30.0,365.0,0.0,,89,,,,,,1,0,0,0,0,0,0,1,0
128.0,40.75146,-73.99647,1.0,30.0,1125.0,8.0,0.18,179,4.0,3.88,3.88,3.75,4.25,1,0,0,0,0,0,1,0,0
65.0,40.67493,-73.92738,1.0,30.0,365.0,15.0,0.5,88,4.93,4.73,5.0,4.93,4.47,0,0,1,0,0,1,0,0,0
159.0,40.74173,-73.90586,3.0,30.0,120.0,236.0,3.42,179,4.82,4.68,4.95,4.93,4.81,1,0,0,0,0,0,0,1,0
300.0,40.73703,-73.95754,1.0,30.0,365.0,5.0,0.27,364,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
52.0,40.6701,-73.94027,1.0,30.0,365.0,0.0,,154,,,,,,0,0,1,0,0,1,0,0,0
62.0,40.67530329299448,-73.93212214282661,1.0,30.0,1125.0,52.0,0.65,365,4.69,4.44,4.81,4.81,4.56,0,0,1,0,0,1,0,0,0
90.0,40.76138,-73.91855,1.0,30.0,90.0,26.0,0.92,89,5.0,4.96,4.81,4.96,4.88,0,0,1,0,0,0,0,1,0
250.0,40.756726518671314,-73.91375175030856,2.0,30.0,365.0,28.0,2.47,364,5.0,5.0,4.96,5.0,4.85,0,0,1,0,0,0,0,1,0
85.0,40.74506,-73.91251,1.0,30.0,30.0,262.0,1.83,365,4.73,4.86,4.94,4.95,4.76,0,0,1,0,0,0,0,1,0
66.0,40.78137,-73.94698,1.0,30.0,365.0,3.0,0.15,41,4.33,4.33,5.0,4.67,5.0,0,0,1,0,0,0,1,0,0
200.0,40.72956,-74.0004,2.0,30.0,1125.0,162.0,2.53,207,4.94,4.86,4.95,4.95,4.96,1,0,0,0,0,0,1,0,0
299.0,40.74732,-74.00145,2.0,30.0,90.0,0.0,,155,,,,,,1,0,0,0,0,0,1,0,0
140.0,40.78098,-73.95116,2.0,30.0,180.0,0.0,,286,,,,,,1,0,0,0,0,0,1,0,0
128.0,40.74731304889767,-73.91277645826571,1.0,30.0,365.0,0.0,,269,,,,,,1,0,0,0,0,0,0,1,0
300.0,40.73952863649578,-74.00137096532558,1.0,30.0,365.0,0.0,,310,,,,,,1,0,0,0,0,0,1,0,0
110.0,40.6745841,-73.96238679999999,1.0,30.0,90.0,7.0,0.63,364,4.86,4.71,4.71,4.71,4.86,0,0,1,0,0,1,0,0,0
158.0,40.65753552968125,-73.95761289519568,1.0,45.0,62.0,0.0,,63,,,,,,1,0,0,0,0,1,0,0,0
180.0,40.6602173,-73.9609613,2.0,30.0,365.0,4.0,0.48,364,3.75,2.5,4.0,4.5,4.5,1,0,0,0,0,1,0,0,0
90.0,40.70569,-73.92372,1.0,30.0,365.0,22.0,1.26,89,4.77,4.68,4.91,4.86,4.91,0,0,1,0,0,1,0,0,0
359.0,40.7220977,-73.958082,1.0,1.0,365.0,0.0,,98,,,,,,0,0,1,0,0,1,0,0,0
265.0,40.70351,-73.91852,3.0,30.0,30.0,31.0,0.46,88,4.87,4.42,4.84,5.0,4.9,1,0,0,0,0,1,0,0,0
99.0,40.7023,-73.92474,2.0,30.0,150.0,18.0,0.24,149,4.94,4.67,5.0,4.94,4.94,0,0,1,0,0,1,0,0,0
108.0,40.76431,-73.98448,1.0,30.0,365.0,0.0,,313,,,,,,0,0,1,0,0,0,1,0,0
145.0,40.74559175879175,-73.97706566274158,1.0,30.0,365.0,0.0,,245,,,,,,1,0,0,0,0,0,1,0,0
200.0,40.73322975156741,-73.98173829102366,2.0,30.0,62.0,3.0,0.4,318,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
100.0,40.74171,-73.98224,1.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,0,1,0,0
130.0,40.69934,-73.93879,2.0,30.0,365.0,0.0,,268,,,,,,1,0,0,0,0,1,0,0,0
161.0,40.77342,-73.95161,2.0,30.0,1125.0,9.0,0.2,333,4.56,4.89,5.0,4.89,4.78,1,0,0,0,0,0,1,0,0
499.0,40.76798119306329,-73.98687801389941,2.0,3.0,365.0,3.0,2.14,187,4.67,5.0,3.0,5.0,4.67,1,0,0,0,0,0,1,0,0
105.0,40.68001,-73.94248,2.0,30.0,120.0,9.0,0.1,36,4.89,4.78,5.0,4.89,4.44,1,0,0,0,0,1,0,0,0
43.0,40.67308091740984,-73.9520560469608,4.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
285.0,40.74245,-73.99145,0.0,2.0,1125.0,4.0,0.19,331,3.25,2.75,4.75,4.25,4.75,0,0,1,0,0,0,1,0,0
90.0,40.6777,-73.94879,0.0,31.0,1125.0,90.0,1.09,333,4.91,4.97,5.0,4.96,4.66,1,0,0,0,0,1,0,0,0
39.0,40.70131,-73.90516,1.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,0,0,1,0
210.0,40.69885,-73.93304,2.0,30.0,365.0,2.0,0.13,268,5.0,5.0,5.0,5.0,4.5,1,0,0,0,0,1,0,0,0
76.0,40.74997,-73.97752,1.0,30.0,365.0,0.0,,51,,,,,,0,0,1,0,0,0,1,0,0
170.0,40.67518,-73.95081,1.0,1.0,1125.0,49.0,0.9,108,4.92,4.88,4.96,4.96,4.8,0,0,1,0,0,1,0,0,0
170.0,40.76572,-73.98251,2.0,30.0,1125.0,0.0,,312,,,,,,1,0,0,0,0,0,1,0,0
102.0,40.67645574361128,-73.95224492095436,1.0,30.0,1125.0,22.0,2.14,365,4.68,4.5,4.91,4.82,4.68,0,0,1,0,0,1,0,0,0
100.0,40.67634,-73.94105,1.0,30.0,60.0,0.0,,92,,,,,,0,0,1,0,0,1,0,0,0
109.0,40.74374,-73.98086,1.0,30.0,60.0,4.0,0.16,338,5.0,4.75,4.5,4.75,4.75,0,0,1,0,0,0,1,0,0
1100.0,40.7701937,-73.98291770000002,3.0,30.0,180.0,2.0,0.14,243,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
225.0,40.76605,-73.98434,1.0,30.0,1125.0,1.0,0.05,83,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
560.0,40.76547,-73.97962,1.0,30.0,365.0,41.0,1.7,365,4.9,4.59,4.88,4.9,4.98,1,0,0,0,0,0,1,0,0
35.0,40.69776,-73.92021,1.0,30.0,365.0,0.0,,66,,,,,,0,0,1,0,0,1,0,0,0
46.0,40.67367,-73.95451,5.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
115.0,40.75022,-73.99585,0.0,70.0,730.0,50.0,0.39,340,4.22,4.12,4.72,4.48,4.72,1,0,0,0,0,0,1,0,0
36.0,40.6981,-73.91869,1.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
38.0,40.69163868294008,-73.9114464830013,1.0,30.0,365.0,0.0,,269,,,,,,0,0,1,0,0,1,0,0,0
105.0,40.74561,-73.9822,1.0,30.0,60.0,2.0,0.13,365,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
98.0,40.7467,-73.98552,1.0,1.0,1125.0,0.0,,228,,,,,,0,0,1,0,0,0,1,0,0
98.0,40.74686,-73.9857,1.0,1.0,1125.0,0.0,,228,,,,,,0,0,1,0,0,0,1,0,0
175.0,40.72263,-73.99525,2.0,30.0,365.0,0.0,,270,,,,,,0,0,1,0,0,0,1,0,0
160.0,40.71328,-73.996,1.0,30.0,300.0,35.0,0.38,68,4.91,4.97,5.0,4.97,4.77,0,0,1,0,0,0,1,0,0
52.0,40.69814821178329,-73.92780744676315,1.0,30.0,365.0,1.0,0.09,180,5.0,4.0,5.0,5.0,5.0,0,0,0,1,0,1,0,0,0
200.0,40.7200531,-73.995086,2.0,30.0,90.0,0.0,,227,,,,,,0,0,1,0,0,0,1,0,0
317.0,40.67757924733385,-73.94276028780219,1.0,30.0,30.0,82.0,3.31,90,4.93,4.94,4.94,4.96,4.56,0,0,1,0,0,1,0,0,0
292.0,40.71766106981087,-74.001326614687,1.0,1.0,365.0,3.0,0.45,295,4.67,4.33,4.0,4.33,5.0,0,0,1,0,0,0,1,0,0
302.0,40.77199,-73.98026,1.0,31.0,1125.0,0.0,,281,,,,,,1,0,0,0,0,0,1,0,0
250.0,40.7625,-73.98161,2.0,90.0,1125.0,0.0,,363,,,,,,1,0,0,0,0,0,1,0,0
89.0,40.75985,-73.9956,1.0,30.0,1124.0,82.0,0.73,273,4.76,4.65,4.89,4.98,4.85,0,0,1,0,0,0,1,0,0
32.0,40.679317690251054,-73.9096571376497,1.0,30.0,365.0,0.0,,246,,,,,,0,0,1,0,0,1,0,0,0
42.0,40.67779738715991,-73.94348665347673,1.0,30.0,365.0,0.0,,364,,,,,,0,0,1,0,0,1,0,0,0
1000.0,40.77416,-73.98591,2.0,30.0,1125.0,44.0,0.31,364,4.95,4.95,4.95,4.91,4.76,1,0,0,0,0,0,1,0,0
324.0,40.7513,-73.9958,1.0,60.0,270.0,0.0,,304,,,,,,1,0,0,0,0,0,1,0,0
1129.0,40.73386,-73.98201,4.0,30.0,90.0,1.0,0.07,362,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
216.0,40.74815,-73.98892,0.0,1.0,365.0,125.0,2.52,17,4.7,4.74,4.82,4.86,4.84,1,0,0,0,0,0,1,0,0
200.0,40.70199,-73.93014,1.0,30.0,45.0,2.0,0.02,89,5.0,5.0,4.5,5.0,5.0,0,0,1,0,0,1,0,0,0
130.0,40.71899,-73.99773,0.0,30.0,365.0,8.0,0.11,303,4.0,4.38,4.38,4.0,4.63,1,0,0,0,0,0,1,0,0
60.0,40.70025719152217,-73.92950639368917,1.0,30.0,365.0,2.0,0.15,365,4.5,4.0,4.5,4.0,4.5,0,0,1,0,0,1,0,0,0
36.0,40.69217,-73.91266,1.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
200.0,40.72973,-73.98624,1.0,30.0,365.0,4.0,0.42,89,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
279.0,40.68265,-73.95585,3.0,30.0,35.0,4.0,0.15,66,5.0,5.0,5.0,5.0,4.75,1,0,0,0,0,1,0,0,0
474.0,40.71823,-74.004,2.0,30.0,365.0,0.0,,281,,,,,,1,0,0,0,0,0,1,0,0
199.0,40.71863,-74.0041,1.0,30.0,60.0,5.0,0.18,181,4.6,4.2,5.0,5.0,4.8,1,0,0,0,0,0,1,0,0
138.0,40.73042,-73.97938,1.0,30.0,365.0,2.0,0.11,365,2.5,2.5,4.5,3.5,5.0,1,0,0,0,0,0,1,0,0
70.0,40.67713,-73.94221,1.0,30.0,1125.0,57.0,3.0,365,4.77,4.6,4.84,4.86,4.56,0,0,1,0,0,1,0,0,0
300.0,40.77167407122389,-73.95818773669028,2.0,30.0,365.0,0.0,,268,,,,,,1,0,0,0,0,0,1,0,0
800.0,40.73707,-73.98511,3.0,90.0,365.0,5.0,0.05,363,5.0,5.0,5.0,5.0,4.8,1,0,0,0,0,0,1,0,0
75.0,40.70585,-73.94545,5.0,30.0,180.0,0.0,,310,,,,,,0,0,1,0,0,1,0,0,0
214.0,40.74812814619153,-73.9871665272081,0.0,1.0,365.0,146.0,4.32,245,4.6,4.6,4.81,4.83,4.87,1,0,0,0,0,0,1,0,0
72.0,40.67335872814292,-73.95531551400545,1.0,30.0,180.0,0.0,,118,,,,,,0,0,1,0,0,1,0,0,0
89.0,40.77438052436828,-73.95372736190468,2.0,3.0,1125.0,1.0,1.0,346,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
68.0,40.73765,-73.98275,1.0,30.0,1125.0,101.0,0.92,365,4.94,4.88,4.89,4.98,4.95,0,0,0,1,0,0,1,0,0
289.0,40.700207014255454,-73.92573626860748,2.0,1.0,365.0,24.0,4.26,342,4.92,4.92,4.96,5.0,4.88,1,0,0,0,0,1,0,0,0
125.0,40.69504,-73.93589,2.0,30.0,90.0,0.0,,155,,,,,,1,0,0,0,0,1,0,0,0
147.0,40.673308463635024,-73.9463921476873,1.0,30.0,375.0,103.0,2.96,365,4.8,4.77,4.79,4.56,4.74,0,0,1,0,0,1,0,0,0
40.0,40.721703455920704,-73.98147273164702,1.0,30.0,60.0,0.0,,92,,,,,,0,0,1,0,0,0,1,0,0
145.0,40.68095,-73.94946,1.0,30.0,90.0,1.0,0.06,358,5.0,4.0,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
116.0,40.77131,-73.9571,2.0,30.0,360.0,10.0,0.09,283,4.6,4.9,5.0,4.8,5.0,1,0,0,0,0,0,1,0,0
318.0,40.72894280000001,-73.983961,2.0,31.0,1125.0,0.0,,162,,,,,,1,0,0,0,0,0,1,0,0
100.0,40.7155065,-73.9527242,1.0,1.0,365.0,0.0,,109,,,,,,0,0,1,0,0,1,0,0,0
60.0,40.67582,-73.9518,1.0,30.0,730.0,270.0,1.77,364,4.75,4.83,4.86,4.81,4.51,0,0,1,0,0,1,0,0,0
154.0,40.7671356782198,-73.98619585686177,1.0,30.0,365.0,0.0,,293,,,,,,1,0,0,0,0,0,1,0,0
120.0,40.77274,-73.95354,1.0,30.0,365.0,0.0,,232,,,,,,1,0,0,0,0,0,1,0,0
200.0,40.69821,-73.93217,3.0,30.0,30.0,224.0,5.61880000000001,108,4.78,4.67,4.86,4.87,4.65,1,0,0,0,0,1,0,0,0
1129.0,40.7261,-73.97964,4.0,30.0,60.0,118.0,1.0,175,4.96,4.81,4.94,4.99,4.89,1,0,0,0,0,0,1,0,0
70.0,40.67519,-73.94258,1.0,30.0,1125.0,56.0,2.95,365,4.66,4.55,4.91,4.98,4.55,0,0,1,0,0,1,0,0,0
33.0,40.68074,-73.94437,1.0,30.0,1125.0,5.0,0.14,159,5.0,4.6,4.8,4.6,4.8,0,0,0,1,0,1,0,0,0
55.0,40.68447,-73.92474,1.0,30.0,1125.0,72.0,1.14,270,4.69,4.71,4.92,4.85,4.56,0,0,1,0,0,1,0,0,0
100.0,40.75939,-73.96228,0.0,30.0,360.0,1.0,0.03,0,5.0,4.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
37.0,40.69140219340217,-73.90993926936213,4.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
156.0,40.71286,-73.99346,1.0,30.0,365.0,0.0,,260,,,,,,1,0,0,0,0,0,1,0,0
110.0,40.7567525,-73.9656742,0.0,30.0,365.0,2.0,0.71,266,4.5,4.5,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
424.0,40.75279,-73.99365,0.0,1.0,1125.0,46.0,1.32,38,4.39,4.41,4.59,4.39,4.76,0,0,1,0,0,0,1,0,0
168.0,40.67144770089219,-73.94667934635773,2.0,30.0,365.0,0.0,,269,,,,,,1,0,0,0,0,1,0,0,0
350.0,40.769,-73.98831,2.0,30.0,365.0,0.0,,270,,,,,,1,0,0,0,0,0,1,0,0
330.0,40.75865,-73.96221,2.0,31.0,1125.0,0.0,,304,,,,,,1,0,0,0,0,0,1,0,0
225.0,40.75618549936927,-73.98055113491992,2.0,4.0,365.0,8.0,2.4,88,5.0,5.0,4.88,5.0,5.0,1,0,0,0,0,0,1,0,0
97.0,40.75671285498613,-73.99467810988426,1.0,30.0,60.0,5.0,0.57,71,4.4,4.6,4.6,4.8,4.6,1,0,0,0,0,0,1,0,0
217.0,40.7225,-73.99287,1.0,30.0,369.0,2.0,0.06,339,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
100.0,40.74997,-73.97719,0.0,30.0,120.0,0.0,,299,,,,,,1,0,0,0,0,0,1,0,0
1129.0,40.72693,-73.98902,1.0,30.0,1125.0,20.0,0.18,90,4.25,3.65,4.8,4.85,5.0,1,0,0,0,0,0,1,0,0
66.0,40.68689,-73.90622,1.0,90.0,180.0,0.0,,90,,,,,,1,0,0,0,0,1,0,0,0
160.0,40.74864,-73.97736,1.0,30.0,120.0,3.0,0.09,365,3.67,4.67,4.67,3.0,4.67,1,0,0,0,0,0,1,0,0
70.0,40.68259312544736,-73.91270704828831,3.0,30.0,30.0,0.0,,280,,,,,,1,0,0,0,0,1,0,0,0
95.0,40.67901416545104,-73.90878693655593,1.0,30.0,365.0,0.0,,270,,,,,,1,0,0,0,0,1,0,0,0
120.0,40.75134,-73.9708,0.0,30.0,365.0,4.0,0.13,295,3.0,2.5,3.5,4.0,3.5,1,0,0,0,0,0,1,0,0
339.0,40.76451,-73.9836,1.0,1.0,1125.0,6.0,0.12,321,4.17,4.5,4.83,3.67,5.0,0,0,1,0,0,0,1,0,0
112.0,40.68723703305877,-73.90801132758578,1.0,30.0,365.0,0.0,,269,,,,,,0,0,1,0,0,1,0,0,0
43.0,40.6748,-73.95284,5.0,30.0,700.0,1.0,0.04,311,5.0,4.0,5.0,5.0,5.0,0,0,1,0,0,1,0,0,0
44.0,40.66793,-73.9519,4.0,30.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
64.0,40.71993525126064,-73.98374919282385,1.0,60.0,365.0,0.0,,91,,,,,,0,0,1,0,0,0,1,0,0
700.0,40.74982,-73.99425,3.0,30.0,1125.0,24.0,0.75,179,4.63,4.38,4.71,4.71,4.88,1,0,0,0,0,0,1,0,0
159.0,40.75124936897527,-73.9751564423866,1.0,3.0,1125.0,1.0,1.0,326,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
43.0,40.66507067044916,-73.95447798097881,4.0,90.0,365.0,0.0,,0,,,,,,0,0,1,0,0,1,0,0,0
85.0,40.68562,-73.91171,1.0,30.0,30.0,35.0,0.46,90,4.83,4.94,4.97,4.94,4.86,0,0,1,0,0,1,0,0,0
32.0,40.72293,-73.99379,1.0,30.0,365.0,0.0,,183,,,,,,0,0,1,0,0,0,1,0,0
49.0,40.7596877,-73.9909796,1.0,30.0,175.0,0.0,,96,,,,,,0,0,1,0,0,0,1,0,0
125.0,40.71986,-73.99415,1.0,4.0,29.0,164.0,4.27,23,4.8,4.48,4.9,4.91,4.93,0,0,1,0,0,0,1,0,0
357.0,40.76434,-73.99464,2.0,30.0,1125.0,8.0,0.16,364,4.63,4.75,4.88,4.88,4.88,1,0,0,0,0,0,1,0,0
44.0,40.68833,-73.92075,4.0,30.0,365.0,0.0,,311,,,,,,0,0,1,0,0,1,0,0,0
60.0,40.6853,-73.93016,1.0,30.0,1125.0,39.0,1.34,365,4.36,4.05,4.77,4.62,4.54,0,0,1,0,0,1,0,0,0
121.0,40.76236482151744,-73.99357544913676,1.0,1.0,365.0,0.0,,200,,,,,,0,0,1,0,0,0,1,0,0
260.0,40.7614,-73.98866,1.0,30.0,1125.0,11.0,0.95,355,4.45,4.27,4.64,4.73,4.82,1,0,0,0,0,0,1,0,0
200.0,40.75971,-73.9685,1.0,30.0,30.0,21.0,0.18,86,4.62,4.48,4.81,4.71,4.76,1,0,0,0,0,0,1,0,0
225.0,40.683126523524834,-73.92281313183614,1.0,2.0,365.0,58.0,4.82,268,4.91,4.84,4.98,4.96,4.88,1,0,0,0,0,1,0,0,0
148.0,40.72023,-73.99401,0.0,15.0,29.0,22.0,0.59,66,4.91,4.86,4.95,4.68,4.91,0,0,1,0,0,0,1,0,0
200.0,40.763949514698304,-73.99344336172923,3.0,28.0,1125.0,1.0,1.0,353,5.0,5.0,5.0,5.0,5.0,1,0,0,0,0,0,1,0,0
288.0,40.75567067848063,-73.9942067959533,3.0,2.0,1125.0,7.0,2.84,338,4.86,4.83,4.67,5.0,4.67,1,0,0,0,0,0,1,0,0
295.0,40.75547,-73.98457,1.0,1.0,28.0,5.0,0.09,327,4.2,4.6,4.2,4.2,5.0,0,0,1,0,0,0,1,0,0
200.0,40.71361,-73.99513,1.0,30.0,1125.0,5.0,0.07,311,5.0,4.8,5.0,5.0,4.6,1,0,0,0,0,0,1,0,0
168.0,40.76257,-73.99061,2.0,30.0,365.0,0.0,,274,,,,,,1,0,0,0,0,0,1,0,0
70.0,40.68651,-73.92284,1.0,30.0,365.0,7.0,0.23,365,4.0,4.0,4.29,4.29,4.29,0,0,1,0,0,1,0,0,0
368.0,40.76149,-73.98791,1.0,30.0,1125.0,20.0,0.68,179,4.6,4.6,4.75,4.75,4.95,1,0,0,0,0,0,1,0,0
140.0,40.74848,-73.97545,2.0,30.0,365.0,13.0,0.18,365,4.77,4.69,4.85,5.0,5.0,0,1,0,0,0,0,1,0,0
300.0,40.76076,-73.98898,3.0,30.0,1125.0,4.0,0.13,326,5.0,4.75,5.0,5.0,4.75,1,0,0,0,0,0,1,0,0
140.0,40.75041692992186,-73.98388467012175,1.0,3.0,365.0,0.0,,254,,,,,,0,0,1,0,0,0,1,0,0
175.0,40.75604,-73.96727,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
125.0,40.67539,-73.94162,2.0,30.0,365.0,77.0,1.22,365,4.73,4.82,4.71,4.83,4.7,0,0,1,0,0,1,0,0,0
40.0,40.76428,-73.99271,1.0,90.0,1125.0,2.0,0.07,129,5.0,5.0,5.0,5.0,5.0,0,0,1,0,0,0,1,0,0
365.0,40.752344,-73.985197,1.0,1.0,365.0,0.0,,99,,,,,,0,0,1,0,0,0,1,0,0
110.0,40.68413,-73.92309,1.0,30.0,60.0,12.0,1.15,151,5.0,5.0,5.0,5.0,4.67,1,0,0,0,0,1,0,0,0
76.0,40.7502161469761,-73.97757035986567,1.0,30.0,365.0,0.0,,363,,,,,,0,0,1,0,0,0,1,0,0
329.0,40.75468,-73.99483,0.0,1.0,1125.0,5.0,0.37,4,4.8,4.8,4.8,5.0,5.0,0,0,1,0,0,0,1,0,0
250.0,40.67921827256082,-73.91413829583097,1.0,30.0,365.0,0.0,,365,,,,,,1,0,0,0,0,1,0,0,0
84.0,40.76211,-73.989,5.0,30.0,180.0,0.0,,251,,,,,,0,0,1,0,0,0,1,0,0
,40.78081,-73.95045,3.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.71725,-74.00528,1.0,30.0,1125.0,0.0,,0,,,,,,1,0,0,0,0,0,1,0,0
,40.72078,-73.98276,1.0,30.0,1125.0,0.0,,365,,,,,,0,0,1,0,0,0,1,0,0
,40.7199,-73.95519,2.0,30.0,1125.0,3.0,0.03,0,5.0,4.33,5.0,5.0,5.0,1,0,0,0,0,1,0,0,0
